RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30
394404,10,"Boston, MA",msa,MA,240.3846153846154,237.5359319495783,247.94401982262923,237.7877596855699,250.06842105263158,261.0766666666667,250.6774547301986,270.0759228306751,268.2608695652174,263.46153846153845,272.6896551724138,265.93232138005976,266.984354676755,250.0,259.5238095238095,275.7544224765869,276.7368421052631,271.77331759149945,292.1948879569619,264.3336026780303,259.9058454295802,276.23205741626793,278.125,271.48936170212767,286.3181818181818,293.53158326497123,290.99626832844575,307.39466895958725,272.56637168141594,280.86235290684897,305.88907947398513,311.90019193857967,299.08675799086757,303.9949324324324,309.16666666666663,306.55172413793105,317.2007042253521,319.26605504587155,320.2275600505689,332.8877513373916,316.9856459330143,313.83368521341464,347.08565193671575,309.59440311725115,329.277022190408,337.3374485596708,346.74034760777033,357.2869389813414,352.6525605642441,367.4458695352365,328.1633245543404,366.07142857142856,372.82353141611014,391.0664521829757,375.0140245872932,378.51703033528474,366.43623543838135,391.2323390894819,381.59955257270695,389.300030835646,391.5980827816845,407.6923076923077,398.9935298346513,412.6988636363636,407.98146958138057,386.2475,409.5081967213115,418.17887563884153,385.68037974683546,413.95348837209303,412.7587412587413,382.9160530191458,397.15427036199094,413.7931034482759,398.8826815642458,422.4375,427.14776632302403,418.80990258264774,406.67420814479635,433.0385164051355,410.3343465045593,422.85829906172654,442.86313124857986
394976,11,"Phoenix, AZ",msa,AZ,141.17745535714286,145.22810697430518,140.67278287461772,145.286,148.10518174787316,144.56437501096318,146.10027855153203,147.93085015285283,147.38897122929382,153.5426639313122,151.8908865468072,150.5235291902544,150.63492822966506,154.18678411321903,147.63799283154123,156.1690414507772,154.72160448614974,151.43620128855545,156.3814549089477,156.8181818181818,154.8393846035105,159.0635294117647,158.08823529411765,159.58620689655172,159.4762019111028,157.37538364079012,158.81147540983608,152.9541689674213,159.08284200939508,163.99,168.98634067326185,172.13114754098362,173.0468121034159,177.8401997503121,176.03957568339453,174.44015444015443,178.31964641434263,187.744708994709,184.8274058577406,188.98488120950324,201.9274515438899,198.12304483837332,210.40656205420828,203.29332333083272,209.07103217617686,223.12937597218018,224.52642376277367,216.76697921177998,222.63948497854076,228.37774122807016,226.99849717608902,231.26300078379927,238.56471740549955,238.14473956426946,241.76083284009076,236.5324609964771,239.05996758508914,227.52207686017988,232.46661101836395,224.17741027545446,223.49297573435504,222.31338978236943,218.61336664584636,224.38898531345933,221.22907949790795,228.4781774797632,228.54062160936968,223.22796433919714,226.984126984127,231.79443655081056,228.33849253472454,225.21959459459458,231.22812923805702,236.3443204868154,230.1255230125523,237.75189599133262,235.0597609561753,236.46408839779005,234.06117247238743,238.45230960722847,230.46734955185659,235.13408155578583,236.15253203172665
395057,12,"San Francisco, CA",msa,CA,372.35703720481695,314.9805447470817,371.11345029239766,333.877567182303,430.6998641040575,425.0925975729248,452.4551831644583,466.8395702111893,473.6180904522613,485.68398727465535,431.2462744141739,471.8339708348757,394.7750362844703,454.7920433996383,434.3733761717689,436.53801160761236,457.25279543415434,462.57062146892656,429.93466144508955,496.70510708401974,399.03264812575577,460.0321923076923,446.28684807256235,415.6198798470781,418.72538068081604,450.6437768240343,450.6437768240343,425.80645161290323,488.8386327914303,446.27128596594247,509.24978687127026,480.45062955599735,492.8736517719569,441.2202380952381,537.5174536684437,504.2557389957841,553.9473498736842,508.79890441409975,534.0684660961159,761.370348493798,653.2921810699588,772.7570399476097,701.7543859649123,735.3982300884956,686.2017804154302,647.998,615.0159744408945,488.7440334128878,453.7292817679558,455.2372093023256,445.8448909862302,445.0261780104712,456.6614655511928,448.7636464881816,448.1149682717432,460.7352717101773,481.48148148148147,463.74309392265195,507.4762140733399,388.0845802650282,493.219979189367,547.5589225589225,598.8023952095808,609.7674130891996,633.918462831358,626.7834116119747,652.2007404360345,563.5838150289018,570.143141700748,614.3552311435523,532.197977647685,610.0457233158065,446.34239424828877,604.0637012630423,635.3380481094148,714.5140597983352,748.499251497006,975.0390015600624,853.5425582501189,493.63661096144773,632.4404761904761,789.2447449550011,933.6599267350766
395025,13,"Riverside, CA",msa,CA,176.84878109774627,183.45563709139427,173.54865085854456,172.77140335392764,173.75358775380036,181.28861305032433,174.71162993499286,176.08544090665572,173.27843496067794,190.81750008486947,189.8810968211599,196.62719770362398,196.4758056783998,198.43342036553526,179.25334546109005,192.95200786088088,182.31854087487892,201.85354896675653,200.0,205.4703454956537,184.50184501845018,208.6206896551724,199.28947368421052,193.7984496124031,201.40241726847665,208.17861583091587,206.66653558788832,192.47062732917777,202.90552293976953,220.6307748272099,228.09375,226.97795071335926,227.17190070775848,234.27916944118047,228.8094446430204,229.20952101087275,220.46002596920795,231.23123123123122,245.23809523809524,242.54658385093168,260.7680417785915,253.28787140769606,266.0270388137811,270.9279418078623,255.47050821296105,280.29930123808197,283.48720308282503,253.703131245004,245.7947298624532,259.39233272553145,274.04085700049825,271.7861743237441,286.5022528048638,310.6000348263649,284.48275862068965,287.54578754578756,294.15710830616786,287.9539066891512,285.7585332098928,273.5596248325145,279.0,277.724076659289,286.97721078134464,289.43226531759416,293.45645627160377,275.86206896551727,286.0965147453083,273.4038143744448,275.0,279.2760563380282,286.0730593607306,282.7810842663524,281.62450066577895,278.8265000359577,284.73923032739805,289.6357263691988,304.39980870396937,286.1190845661125,292.862923621649,290.3907074973601,295.6705385427666,301.6241299303944,309.7014925373134
394532,14,"Detroit, MI",msa,MI,138.64197530864197,147.52490512333966,153.32062600321026,147.392926072224,152.38095238095238,153.31688596491227,156.25,159.01378579003182,158.2952815829528,145.08695652173913,151.4851485148515,161.9047619047619,152.57857796765333,157.9404239766082,154.81792527490836,154.3944658944659,161.5874748047367,162.72831652411276,161.98044009779952,166.243384009009,166.13653532608697,165.71741387011167,161.27790748577266,163.4395460581287,169.2013949180992,156.95929887106357,166.5415297982168,163.11659192825113,171.75917651350628,158.63874345549738,168.33541927409263,173.81294964028777,173.33333333333334,172.37135625278148,164.44891288076315,176.5504753282028,176.76120499632623,177.69145784011556,180.4889705882353,181.47750126968003,192.86402601950115,187.09677419354838,186.26745897683398,176.54441947565545,189.40548018378,196.80748456790124,194.4598718339945,188.19845786480266,190.45454545454547,197.2002472187886,211.76194939081537,196.8269914961729,211.11111111111111,210.490022172949,202.95728114478115,201.03287108371853,207.01754385964912,211.09341278311393,197.42669060442847,206.81508875739644,198.92835432045158,205.32043947269335,197.54857142857142,199.93941229930323,211.28467574212343,201.54373927958832,208.73300970873785,220.19426048565123,202.51672100115678,211.96144380639868,215.54560013154742,206.67384284176535,213.10526315789474,212.68057784911718,219.01960784313727,230.84080352519666,226.83256202109095,221.81372549019608,219.44900497512438,214.2822462940715,215.00458505272812,221.2992433706843,232.3036822296816
395078,15,"Seattle, WA",msa,WA,259.59462158253564,223.40221047573283,220.08555709428137,243.64201416207712,221.57564213404834,245.53890752864157,249.96575342465752,229.5866935483871,247.25967858299296,268.87925925925924,255.0,263.33918539325845,258.4522684682978,262.59305210918114,251.39270010063524,267.060125414976,269.34884937238496,262.65169414580794,273.221007893139,259.4026548672566,273.59439124487005,265.5700007745555,271.3834808259587,291.14380415188697,346.64323467230446,307.01927489674165,327.67646287063764,331.84744923229323,303.7636695018226,364.8068669527897,326.5657260839642,328.78628891220706,339.00197739775354,336.9390314681678,326.3326987148977,329.9875115045056,296.95125640606756,312.2380705394191,302.781798245614,305.46953957682143,348.79473684210524,329.06211435623203,354.6561905604459,347.73969200198707,315.50895816125706,356.35675451181754,342.1911350506124,350.8892149669846,386.1995012468828,351.1837256978746,372.16855629047336,361.40484298778506,354.73815461346635,345.8477103289654,377.4567128442429,346.7836710653701,354.7120269569725,342.3352037530834,320.2899949874987,371.2328767123288,366.6348174560819,358.4046294318648,341.66695450713655,457.9632269908462,444.6419164564476,450.0,445.38809144072303,408.0306837408465,428.823113964687,412.2116042573821,417.5669222597372,414.8354872251931,428.57142857142856,443.72623574144484,475.4110251450677,440.6745762711864,492.10668869317635,438.8701036427064,445.0422535211268,408.0385288966725,440.16874541452677,433.96964856230034,433.01924619085804
394865,16,"Minneapolis, MN",msa,MN,161.70996452798923,172.83765351913084,170.05351293346888,168.7238065378578,169.21397379912665,165.99612231267156,172.48376623376623,174.66367713004485,174.17448405253285,178.57142857142858,175.09498264436732,184.87551519013832,174.0777225485766,181.02765532610553,171.74651856763927,169.36282601518653,174.23273657289002,171.49594907407408,173.046875,177.2262150521192,174.57635009310988,180.52238805970148,177.57009345794393,179.6875,172.74418088426478,178.78127951740288,173.45416877712313,176.64500406173843,181.49688149688149,183.74762206721624,186.202075368651,181.34715025906735,178.8743348342202,183.96127099327592,185.43097643097644,181.56135175321432,181.73337631864723,182.3189926547744,187.48789079700572,183.69016179114234,193.38991307627776,193.77787126630207,199.8072477190494,200.0752644426363,202.07664422578975,209.7173670509483,201.4987954758891,203.14505641206344,206.69131957960295,206.8371639116101,208.71587057010785,212.30791609386682,212.43897306397307,216.4666267421603,222.64660887302398,229.28009686194204,221.8176943699732,210.80082815734988,219.84842365363798,211.3634936733314,218.14426992437464,207.76994548735792,207.24586450728358,215.2875321376148,209.49767259635536,213.32091290172335,221.02154531946508,217.89494627934738,215.56023651145603,215.28525296017222,208.8014460142038,211.26760563380282,209.85941687822745,206.57842157842157,212.5928673316733,212.32693426410705,220.7548306284263,216.8498727735369,218.08266360505166,221.4408752327747,219.21353198904654,219.3040293040293,211.88599928749554
395056,17,"San Diego, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.4040088927137,452.76184726833685,505.050505050505,457.78114350624764,412.39255765199164,411.6412213740458,492.4634527551974,485.8477506612237,479.975,411.60081053698076,510.2040816326531,471.7982317392443,597.1501385866027,534.3972703243969,818.9039408866995,547.9323570976226,528.169014084507,516.9491525423729,554.016620498615,625.8744075829384
395148,18,"Tampa, FL",msa,FL,126.51670951156812,124.26385766099621,128.5616329091336,130.51470588235293,128.67627396116643,132.46851385390428,129.3060409385921,128.8125186762289,122.60167464114832,131.8170701883101,128.2315112540193,126.01910205053625,126.49360955971225,125.31593382949379,126.07802874743327,131.94722111155536,129.5279912184413,130.31026252983293,131.70969783388875,128.74922215308027,137.33148583585265,140.58533916849015,141.1323851203501,148.4593837535014,149.21875,140.964195094446,141.32302405498282,145.26079641054403,146.1729931549471,146.6161393959237,147.66157989228006,151.50955021565002,148.63329333937997,152.59374674436035,151.15478914678,150.4041570438799,151.66959578207383,155.86922615476905,163.63636363636363,162.379289423959,160.95152603231597,161.3785557986871,163.55639503507825,163.8363508863539,169.12694136781244,180.37154348919054,180.2657004830918,177.31943024263433,183.8019693654267,182.1937457599159,185.995,192.06896551724137,187.7215737137916,196.53683326938852,195.02868068833652,204.73307649972483,208.17183462532302,203.63550804271438,197.85704936093396,200.52941176470588,196.0132743362832,193.46853146853147,199.5490137889688,197.04401558073653,197.25641025641025,199.37888198757764,196.85839324788998,193.78610361273297,197.01149425287358,188.1894873458793,186.8734069668649,197.2444710101614,188.62516212710764,182.31953356515874,190.45064377682402,191.88031762724108,195.53523083056706,195.94023118127996,196.07843137254903,194.29020664869722,201.24824457301094,202.0579370009894,209.94690606457578
394530,19,"Denver, CO",msa,CO,214.35933333333332,221.6370549602489,209.5536210606067,207.12895659346324,208.28679114048543,213.249705997648,217.22128275269597,211.38259987139298,211.4601198789572,232.1385686173155,219.06680698568607,213.10668196870427,220.17196174987544,213.69708218840657,215.99875737806772,211.35499207606972,205.77362637362637,204.31952662721895,206.743699161981,210.3872037914692,200.93457943925233,207.94542426769306,214.68182607896128,215.4963680387409,212.10042712004974,216.66666666666666,223.65299898339546,216.2425722317108,214.4564705882353,231.10516934046345,223.45644983461963,233.59001593202336,220.26940091914383,248.71794871794873,244.90217391304347,247.67648780170592,234.98452012383902,244.3894070619587,249.1726420297849,257.3572392274124,274.1990041055965,287.6472073849902,257.9950473092845,267.9425837320574,281.54707771702846,267.60341016735083,282.8990228013029,265.86433260393875,271.55221843003415,273.85074626865674,264.75455046883616,279.90542523852554,287.4601487778959,298.9136933126462,280.63610851262865,294.39895052640975,290.58229003793656,281.55675801001746,274.94653054704565,272.0127683916344,275.2932887290058,282.1908671113392,290.50448129682354,282.0891251022077,292.2422954303932,291.45428799022943,282.2472353870458,272.2883917176467,251.7758661610829,261.99669056811916,265.1640449438202,280.1425407716531,283.2341480694297,289.26889088776716,293.3066666666667,289.7036474164134,306.04190596289544,297.43589743589746,305.0169491525424,295.45454545454544,295.30035335689047,309.3853820598007,288.6405959031657
394358,20,"Baltimore, MD",msa,MD,177.7613312882008,174.98068136881176,173.25955734406438,179.55167531854647,182.5154201173223,173.57253086419752,173.7762237762238,173.38175646551724,172.94791666666666,176.46041666666667,170.53179190751445,172.2235780345312,167.030979252166,163.85980883022305,171.7171717171717,175.64998302789766,166.60352422907488,173.31540535209416,173.56216490615634,178.58676207513417,173.3419192949076,188.85974116824065,169.40934065934067,169.24082313681868,178.42149454240135,175.7352842653563,184.24475252656129,180.52516411378556,183.23091360842812,185.99562363238513,185.8896941122355,201.63214990138067,191.77209302325582,202.17391304347825,198.4126984126984,202.30172013017201,201.0218818380744,203.7907488986784,200.54979908498947,209.8428961748634,219.079815146943,224.0,226.1325504603957,230.5881500634208,229.73113425925925,238.5802379920027,229.8489858228713,238.26646952515765,226.41154577130186,229.11780026762347,254.6492355645714,240.64776433430276,245.52238805970148,245.19690106561615,242.1658513280047,243.4346153846154,236.05190311418684,246.67089893346878,250.33602150537635,245.88828250521556,253.8217131940668,246.42857142857142,258.0260707635009,240.46168643796088,255.61626195732157,262.09034792368124,253.74426078971533,252.27123966472956,259.9034103816447,264.149554436265,265.26046660274847,260.7033126695079,263.97621698842033,263.0578471606241,260.3130456684176,252.06666666666666,260.55950965990706,260.3599204754163,270.11867383321805,263.3923705722071,260.09279273302377,245.75816184683714,256.14044079958995
395121,21,"St. Louis, MO",msa,MO,142.86046511627907,144.41483803552768,146.3068181818182,144.33977208246642,144.29577464788733,154.60837438423644,155.38875,146.64487300094072,145.9096551724138,147.66766336056008,151.40269886363637,154.22857142857143,142.9289026275116,148.92639877290924,143.8456602065052,147.9192242075963,149.7080317937876,164.85014116791461,146.90772803036873,175.80729166666669,154.26843038546411,169.84126984126985,157.19973457199734,144.9236641221374,147.65214078374456,165.84333098094567,165.71428571428572,165.11004339739617,155.04442075337596,166.98232323232324,157.16568993074054,160.20092226613966,164.0753968253968,167.7958114012789,160.43083900226756,170.4234218077475,170.89371980676327,174.79537188934893,167.2478787878788,184.12032898265687,179.05271988174428,182.16051782031764,185.1851851851852,176.1685552407932,186.324970318473,192.66666666666666,200.31763717535145,193.7225934038625,206.55831541919093,196.49379108838568,195.00560632517573,198.09328418545851,211.51315789473682,209.30232558139534,199.41041852527056,184.07887517146776,197.73075427682738,210.7489020412281,208.13887254325056,198.34128145348598,192.72145855356055,222.32399425287355,207.12676962676963,209.31293612453032,211.02941176470588,208.26451042455426,210.09097424123036,216.71826625386996,214.56958172202354,217.28363283147158,227.0212765957447,219.31345592286502,218.16610265087422,218.24311183144246,217.50928285402256,210.1177536231884,215.48974943052391,214.7413352790952,228.3788843129914,209.0626517727052,209.93343573988736,231.4522173641474,226.01873828856964
394943,22,"Orlando, FL",msa,FL,136.6201352707477,141.56398104265404,141.27080866385955,142.20223572262498,140.72759184312923,142.57582531025287,145.0299043062201,145.36264343441485,145.4575135320904,144.18052859489325,141.37128495144208,144.15584415584416,142.71844660194174,144.9564522234011,142.4118535387796,147.70240700218818,144.48754285647703,145.80684935224656,146.07056590752245,145.2374285608696,148.7910284463895,146.65071770334927,151.07823201456603,148.03267973856208,152.3545706371191,147.71884772114004,149.24110099034647,151.94558247640512,149.19402985074626,154.53761637338263,152.74664760211772,156.5532811652957,159.48431685273792,161.17588040683484,159.1760299625468,161.0833636484897,157.49042760819395,159.54652730950775,164.01379990142928,168.3218101822753,174.78341584158414,176.9892537374687,179.42557568667445,179.417590445269,191.04365901546612,194.6352176901925,194.36163318211277,198.05673815236952,196.42219387755102,193.15282791817089,202.92296296296297,206.59003831417624,204.85865724381625,211.2539511856778,212.27462190894832,215.88830043331728,220.4789123641483,221.4022038567493,215.6205079060853,215.7565786726389,214.16301969365426,216.495,214.46404141625712,222.12908633696563,222.86598689002184,221.2393309649131,218.67321867321868,224.87354750512645,222.09518599562364,225.83091788688063,216.10515839006655,223.88489208633092,218.74274033003735,216.30292151835306,225.1086956521739,230.84897959183672,225.92450765864334,224.07407407407408,228.00108257514682,229.0268456375839,226.7886985272017,229.26219258024176,233.39184060721064
394458,23,"Charlotte, NC",msa,NC,113.76146788990826,116.59703192962692,120.73863636363636,122.25241545893721,123.00145348837209,129.9952269170579,126.58227848101266,127.6005547850208,133.68087035358116,128.14467833597053,128.8356986151104,131.44329896907217,129.53618207149353,129.21686746987953,130.6390977443609,131.5328618968386,131.00913364111335,135.50817083425778,134.40860215053763,137.54252742140602,137.51087902523935,138.88888888888889,139.1768050028425,138.70692110509827,140.3607666290868,140.7112890106597,146.00988700564972,145.5640050697085,143.72822299651568,145.2124286620165,148.07692307692307,147.23558241196972,150.66964285714286,157.11946050096338,153.29087048832272,155.90719251806564,143.4108527131783,149.475318224154,151.55289306104524,159.73729957244137,158.7139256458727,157.57287705956907,165.07941009642656,167.0699302221787,175.0,177.76478405315615,177.92606516290726,182.72112585865642,180.88581232734805,181.51023805322885,187.4062968515742,193.93066123188407,192.4885005433809,196.73356946084218,197.9336595976074,202.14544767661505,202.69574844995572,201.5213567839196,199.18529810298105,202.7914564413051,200.5862831858407,200.0,201.42556706036328,203.83475783475782,204.60199004975124,202.23711882229233,209.17290784760664,205.62002341920376,204.3467583666449,208.78272011715174,204.3104426787741,208.33333333333334,209.7747975708502,209.3048359240069,211.09010712035285,210.51330077349252,212.44091556591556,215.20843769942564,215.4923469387755,210.45595238095237,215.46755336615325,216.58415841584159,216.3656174056572
395055,24,"San Antonio, TX",msa,TX,124.90413973418549,125.71306818181819,126.59638234157651,127.0509514431047,129.73932707921665,125.75837223462554,127.43071976780755,127.91450777202073,130.35714285714286,134.9041533546326,130.02364066193854,132.17536623524393,127.89033812445389,129.11524459483812,130.92029264536004,131.8076027928627,133.14606741573033,132.6538289045857,132.7554890219561,135.76152623211448,136.14640384966737,135.29586653402515,136.98360655737704,136.0,136.59188276117538,140.38867709235825,134.65540540540542,133.49052132701422,137.03257790368272,137.5121951219512,140.292673992674,138.09859841018834,141.3043202033037,141.12086428089128,142.45589934754648,146.81967213114754,143.0314485843469,151.2448544762702,145.41958041958043,149.99918699186992,154.40654148756744,156.49658074697527,165.20397141907608,165.87570959389336,170.50917702782712,176.15853480849742,177.87234042553192,173.72019800290872,176.05633802816902,178.56262425447315,179.70401691331924,183.1949266055641,190.7947664606034,195.1068322348365,192.59630200308166,196.22061419500778,192.21097883597884,187.19348002496878,181.97298884321785,181.68773349937734,175.24164806069007,176.23667711598745,180.49635888415827,183.32223701731024,179.33285509325682,176.7106254709872,177.30692307692308,171.61708619374522,173.68020833333333,166.44819817262112,157.34463276836158,172.91702352113776,163.03557692307692,163.81026785714286,170.7741935483871,171.51999330889626,170.06111603188663,168.93095919532396,169.03554502369667,169.97834071004803,169.39193925233644,170.86653386454182,168.25377214143475
394998,25,"Portland, OR",msa,OR,194.7610294117647,196.4834115751972,197.18875502008032,199.7984287847247,197.7305928853755,205.39511478797152,214.37174572643016,205.40213178294573,209.69441517386724,207.0393374741201,206.633125,214.62751495377924,212.44504192476538,210.26561378320173,207.74425779910868,209.30232558139534,210.55194805194805,217.82173259889834,223.41606093050245,221.87658495350803,213.15783097499514,219.47126895450918,215.34365924491772,225.53449684483792,218.59985174169606,225.51642531594428,223.1038345540715,219.74000986679823,225.32179930795849,224.64689265536722,231.44253790901837,234.1251098500082,235.48262548262548,241.22315214771695,243.61142948835504,243.36168523021414,235.42265426880812,239.12094959495948,245.1602765556254,243.2185628742515,248.755980861244,253.5084466419448,260.35539215686276,264.20258620689657,269.32309005548444,275.79789630784444,274.5729174077561,278.49539900326647,287.87620745330656,280.46332976508927,289.454806312769,297.3091324200913,295.06708296531826,305.4901173761427,300.41306796845663,308.4786264894758,298.27022163790775,310.044932742864,289.1601158460902,295.3799942559974,291.9369626997852,292.63327847396204,305.5533971332388,297.6153273809524,297.327254810545,313.588850174216,311.64383561643837,307.3478960064326,300.1670026679505,309.6539162112933,295.1544080386963,296.84003925417073,294.1854759568204,295.04716981132077,296.62776175553586,298.78626580868786,301.3332916687499,304.97466795794134,298.40330260209475,316.66831438457734,309.09963985594237,303.79240506329114,311.3532934131737
395045,26,"Sacramento, CA",msa,CA,207.5374290139391,217.72327626099027,220.23092213593299,221.13587362136164,213.8466514625107,216.76136363636363,226.5988987717069,227.44731651614242,233.29755831569244,232.7321565617805,223.46368715083798,230.54755043227667,230.24523160762942,222.79416682147502,224.96749024707412,227.43467933491686,226.69562312061475,242.41651779766323,239.76849937990906,245.5642834314934,226.54690618762476,235.5259463499816,232.70600203458798,236.24192457185308,228.58969852858945,230.9368191721133,233.55188022822048,238.8335338150898,235.74561403508773,236.79737731926218,237.31587561374795,241.24513618677042,255.99079210536246,246.77100108750503,238.26638477801268,262.2950819672131,252.98508496581974,255.78258547008545,263.205093282663,287.55307855626324,290.67686901844746,287.9511677282378,286.90146418678273,299.75207797701285,276.2858918071064,288.30765964920704,303.579418344519,290.21552542826464,290.75091575091574,291.7228969860549,295.35962877030164,306.75029240994826,304.44009141364677,309.7206264928983,310.4680290399597,318.0844458791429,308.2076433468069,312.5,272.67837934743636,284.47254049782697,274.72527472527474,292.82482223658695,293.58052019922525,307.06072656445974,299.2377327606397,301.68428005284017,298.4189723320158,290.7363687775468,296.2269473328715,296.5000240665099,296.2962962962963,313.520918777841,299.4599901816397,302.13903743315507,310.3448275862069,310.77529723647876,327.16753354071096,315.84087287039745,313.4978229317852,308.3556918359525,324.56730451225826,312.03036717498827,301.16731517509726
394466,28,"Cincinnati, OH",msa,OH,116.17647058823529,113.67279552165125,127.10044809559372,121.5225,124.7614503816794,118.51851851851852,127.09056603773585,121.09958388500095,127.70758122743682,127.94268167860798,143.2156954887218,146.27482315954938,139.40606823769264,118.79898731088335,122.78725236864771,125.16016307513104,128.67658373589654,129.70737913486005,138.62552594670407,143.25567612988957,161.95827771598073,126.78277582105088,139.47957639939486,131.61577608142494,142.5899953249182,130.55893074119078,140.88581856100103,131.73141974304764,133.3917145186889,138.51467799410148,137.4468085106383,148.17950889077053,142.06980029403763,138.3824216923796,143.20168827253542,151.25348837209302,139.0983075261073,155.0340909090909,156.50290039858214,166.44404093760318,164.83320838624755,173.64947368421053,184.2948717948718,191.1764705882353,169.91012359876777,176.94153577661433,173.4536074944591,175.08532423208192,169.3002257336343,201.27904362670714,176.64096922993576,192.4533437013997,206.18109668109668,190.97222222222223,173.55262802937352,182.58752417794972,165.20011353959694,182.60053619302948,185.009222333001,188.6788710907704,174.47394399098397,175.84615384615384,179.64071856287424,174.95176063222135,177.0,178.55538922155688,185.56050482553823,183.1873479318735,191.58878504672896,190.3485254691689,188.31646684192094,190.99685029007486,187.29046898638427,193.33043498171742,197.25441176470588,191.51280299974331,192.50735255856551,188.6018860188602,193.72961058045556,188.8007662835249,219.63824289405684,199.32486738466486,234.87119131361322
394355,29,"Austin, TX",msa,TX,139.4639402499572,141.0808519437552,145.2248272702023,141.4383662954961,147.58403361344537,147.52747252747253,151.52324527823208,149.04316816816817,152.20568783068782,152.16908212560386,143.38821030270844,152.93195984373097,139.63099041533548,148.06644028814083,147.42001812410584,149.6192259675406,155.53233047617107,149.70236632793404,154.25531914893617,153.5150991991191,154.6726618705036,153.0144761904762,148.96800762826814,154.09504132231405,154.66696468484577,155.59550339391674,156.721703967297,153.91055280187913,154.15458937198068,156.94476046816794,161.07435790706995,165.19532278888212,168.21717210050096,168.81335879303145,175.27392257121986,173.4990358657925,178.50574712643677,167.3867853462478,176.10790043290044,182.4773738678179,187.4754026217021,192.68968023255815,209.1090974161263,214.51759398496242,209.56488593896304,221.52688172043008,221.40192539109506,224.64423820572313,222.74121772885746,225.21490824541922,229.34749385515585,233.07119205298014,233.55060092094732,234.2211118051218,232.22119815668202,235.67084394542925,226.34983881799866,222.63153891772532,223.73540856031127,218.7147349231103,209.70316493343125,210.91313772938094,222.70261219022103,219.38191529950402,219.97184300341297,220.0210970464135,214.1870105941962,213.52115866240877,209.5,204.32982917214193,196.1685552407932,203.46422175670605,201.00748290888058,204.07206749418154,206.19915455223065,204.82042648709316,198.23845744898375,203.38396170465137,201.4362657091562,206.0140690240325,197.93814432989691,203.86316516931583,200.22661243463102
394775,30,"Las Vegas, NV",msa,NV,151.72890179049818,160.69369634410876,155.32261332417582,160.6629285635515,159.68907999831714,161.90209732634224,168.24062368310155,172.28382978723405,166.73468914321063,171.81383210091343,172.1263661202186,174.65889873052464,165.35640495867767,172.9478575116159,175.4236311239193,177.15273775216139,179.3686730374603,175.86867743633795,172.9084252199366,177.76545756866608,180.1139294926913,182.0229369493294,175.55887818842953,183.2946611909651,178.57142857142858,186.29856158338498,180.52236497255353,182.57402101241644,184.79508196721312,180.39913885898815,181.29954545454547,196.12302537099092,193.24603174603175,204.32692307692307,194.621372965322,191.77071509648127,189.81016949152541,199.09731113956465,203.011583011583,206.4321557646356,234.50658404337722,229.3144393382795,229.83074753173483,232.57325389474005,224.99802078179118,233.82334215254883,235.87849205551086,213.34167262330237,222.98334805189344,231.5178047127908,233.99249188311688,248.0799303851971,248.2094861660079,260.94674556213016,254.42228996188385,247.69585253456222,246.1148197784861,245.84487534626038,246.67420814479638,232.7801852461966,233.80722891566265,233.62536503963287,240.73515336459081,245.60612888688598,247.89327551533432,249.36601859678782,244.6033097359787,251.23418782155238,248.61553588987218,244.50946498042094,248.9671641791045,251.1490163248221,253.40640569395018,259.8930598659117,254.36734406362652,258.51973684210526,260.3928836174944,260.59375,270.99609375,264.49255372249524,257.147656423959,267.0646702771583,265.17372104350045
